Item,Area,Year,AreaHarvested,Production,Yield,Price,ExportQuantity,ExportValue,ImportQuantity,ImportValue,RuralPopulation,UrbanPopulation,TotalPopulation,GrossNationalIncome
Rice,VietNam,1978,5462500.00,9789900.00,17922.00,,17000.00,5300.00,70000.00,28000.00,42974.37,10195.31,51831.39,135.35
Rice,VietNam,1979,5485200.00,11362900.00,20716.00,,5000.00,1800.00,250000.00,97000.00,43907.53,10464.98,52968.27,44.43
Rice,VietNam,1980,5600200.00,11647400.00,20798.00,,33300.00,10143.00,201400.00,84500.00,44886.38,10741.36,54280.39,34.11
Rice,VietNam,1981,5651900.00,12415200.00,21966.00,,9000.00,2750.00,12000.00,3000.00,45902.91,11028.91,55632.15,38.68
Rice,VietNam,1982,5711700.00,14390200.00,25194.00,,17000.00,6000.00,197000.00,60000.00,46951.13,11326.25,57011.44,56.68
Rice,VietNam,1983,5611700.00,14743300.00,26272.00,,89000.00,28000.00,42000.00,15000.00,48021.78,11631.31,58406.86,85.26
Rice,VietNam,1984,5675000.00,15505600.00,27323.00,,83000.00,22000.00,322000.00,81000.00,49107.26,11942.12,59811.31,78.82
Rice,VietNam,1985,5718300.00,15874800.00,27761.00,,59400.00,15000.00,336100.00,81000.00,50201.99,12257.57,61221.11,81.19
Rice,VietNam,1986,5703100.00,16002900.00,28060.00,,132000.00,21623.00,482500.00,63691.00,51304.12,12577.18,62630.79,83.40
Rice,VietNam,1987,5603100.00,15102600.00,26954.00,,120400.00,17107.00,322500.00,44113.00,52412.84,12900.87,64037.51,88.75
Rice,VietNam,1988,5740800.00,17000000.00,29613.00,,91200.00,27192.00,199500.00,50210.00,53478.93,13278.47,65466.36,94.45
Rice,VietNam,1989,5911200.00,18996304.00,32136.00,,1420000.00,290018.00,55125.00,15363.00,54392.18,13817.42,66912.61,90.56
Rice,VietNam,1990,6042800.00,19225104.00,31815.00,,1624000.00,304637.00,1900.00,500.00,55298.50,14372.40,68358.82,105.84
Rice,VietNam,1991,6302700.00,19621904.00,31133.00,,1033000.00,234482.00,6168.00,1234.00,56188.64,14941.81,69788.75,136.56
Rice,VietNam,1992,6475400.00,21590304.00,33342.00,,1945800.00,417742.00,1700.00,510.00,57041.62,15518.80,71176.41,178.13
Rice,VietNam,1993,6559400.00,22836600.00,34815.00,,1722000.00,363000.00,750.00,220.00,57828.50,16096.58,72501.09,218.88
Rice,VietNam,1994,6598600.00,23528300.00,35657.00,,1983000.00,425000.00,,,58530.41,16668.57,73759.11,280.87
Rice,VietNam,1995,6765600.00,24963700.00,36898.00,,1988000.00,530000.00,11000.00,3300.00,59140.51,17232.21,74946.45,326.12
Rice,VietNam,1996,7003800.00,26396700.00,37689.00,,3003000.00,855000.00,,,59666.52,17786.81,76058.60,347.28
Rice,VietNam,1997,7099700.00,27523900.00,38768.00,,3574804.00,870892.00,,,60117.40,18335.50,77128.42,344.79
Rice,VietNam,1998,7350801.00,29408143.00,40007.00,,3730000.00,1019739.00,1300.00,280.00,60482.57,18908.80,78123.71,360.50
Rice,VietNam,1999,7653600.00,31393800.00,41018.00,,4508277.00,1025095.00,5200.00,1700.00,60716.97,19568.59,79001.14,388.93
Rice,VietNam,2000,7666300.00,32529500.00,42432.00,123.30,3476983.00,666667.00,,,60905.69,20234.23,79817.78,404.02
Rice,VietNam,2001,7492700.00,32108400.00,42853.00,111.30,3729458.00,624710.00,2600.00,650.00,61048.90,20907.60,80642.31,427.74
Rice,VietNam,2002,7504300.00,34447200.00,45903.00,116.50,3240932.00,725535.00,40000.00,5500.00,61156.85,21590.82,81475.83,477.73
Rice,VietNam,2003,7452200.00,34568800.00,46387.00,125.20,3813000.00,719916.00,2251.00,619.00,61239.62,22288.06,82311.23,541.56
Rice,VietNam,2004,7445300.00,36148900.00,48553.00,144.40,4063000.00,950315.00,55.00,46.00,61308.29,23000.56,83142.10,680.46
Rice,VietNam,2005,7329200.00,35832900.00,48891.00,166.70,5250000.00,1407229.00,340.00,215.00,61363.16,23731.46,83951.80,812.64
Rice,VietNam,2006,7324800.00,35849500.00,48943.00,155.30,4642000.00,1275895.00,575.00,305.00,61408.02,24481.57,84762.27,979.55
Rice,VietNam,2007,7207400.00,35942700.00,49869.00,198.20,4558000.00,1489970.00,2080.00,1119.00,61451.80,25256.00,85597.24,1302.47
Rice,VietNam,2008,7400200.00,38729800.00,52336.00,286.50,4735170.00,2895938.00,683.00,731.00,61504.17,26061.24,86482.92,1428.34
Rice,VietNam,2009,7437200.00,38950200.00,52372.00,295.60,5968586.00,2666062.00,847.00,586.00,61561.82,26910.70,87411.01,1631.77
Rice,VietNam,2010,7489400.00,40005600.00,53416.00,289.50,6892959.00,3249502.00,983.00,767.00,61639.70,27796.94,88349.12,1898.84
Rice,VietNam,2011,7655440.00,42398344.00,55383.00,315.80,7112000.00,3656807.00,2409.00,1295.00,61731.74,28720.14,89301.33,2120.48
Rice,VietNam,2012,7761314.00,43737598.00,56353.00,299.30,8010925.00,3673654.00,27600.00,10447.00,61825.50,29672.22,90267.74,2286.22
Rice,VietNam,2013,7902813.00,44039100.00,55726.00,294.10,3939076.00,1673955.00,6251.00,4350.00,61898.22,30646.69,91235.50,2461.82
Rice,VietNam,2014,7816476.00,44974206.00,57538.00,304.80,6329311.00,2936931.00,25596.00,40494.00,61936.20,31635.37,92191.40,2463.54
Rice,VietNam,2015,7828607.00,45090561.89,57597.00,287.10,6585454.00,2807904.00,36841.00,37692.00,61933.29,32635.79,93126.53,2608.85
Rice,VietNam,2016,7734722.00,43112009.81,55738.00,289.10,4807600.00,2159977.00,61081.00,44563.00,61898.30,33642.50,94033.05,2811.31
Rice,VietNam,2017,7708534.00,42763682.38,55476.00,284.60,5812356.00,2634588.00,59769.00,41961.00,61832.19,34658.96,94914.33,3100.54
Rice,VietNam,2018,7570741.00,44046249.56,58180.00,287.80,5239613.00,2621440.00,66145.00,46559.00,61742.33,35686.73,95776.72,3315.71
Rice,VietNam,2019,7451544.00,43495487.58,58371.00,281.00,5454344.00,2434252.00,49018.00,33395.00,61632.90,36727.25,96648.69,3433.04
Rice,VietNam,2020,7222403.00,42764999.76,59212.00,292.20,5683817.00,2790951.00,113431.00,127383.00,61504.28,37779.86,97468.03,3564.13
Rice,VietNam,2021,7219797.00,43852728.69,60740.00,329.60,5703096.00,3006262.00,959988.00,718840.00,,,,
Rice,VietNam,2022,7089024.00,42672338.69,60195.00,311.40,5437911.00,2285479.00,685227.00,689994.00,,,,
Rice,VietNam,2023,,,,,,,,,,,,
